********************************************************************************
Field Output Report, written Tue May 12 11:38:49 2026

Source 1
---------

   ODB: C:/Temp/ABAQUS/Enrico_test_flow/Flow_in_pipe.odb
   Step: Heat_transfer_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PIPE-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label        HFL.HFL1        HFL.HFL2        HFL.HFL3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
             498     222.192E-03     999.109E-03     104.178E-03
             499     230.087E-03     997.657E-03     128.944E-03
             500     253.964E-03     997.133E-03     122.449E-03
             501     271.798E-03         1.00035     96.0634E-03
             502     275.229E-03         1.00032     61.1136E-03
             503     263.408E-03     999.769E-03     23.6601E-03
             504     240.872E-03     999.735E-03    -10.9330E-03
             505     211.424E-03     999.518E-03    -38.5762E-03
             506     178.320E-03         1.00015    -56.4120E-03
             507     143.565E-03         1.00028    -63.8083E-03
             508     110.950E-03     998.717E-03    -62.0383E-03
             509     82.9846E-03     998.095E-03    -50.4626E-03
             510     65.1581E-03     999.151E-03    -33.0229E-03
             511     65.3909E-03         1.00009     23.2422E-03
             512     77.6947E-03     997.590E-03     40.6527E-03
             513     104.348E-03     998.039E-03     54.2211E-03
             514     132.240E-03     999.450E-03     61.5250E-03
             515     159.784E-03     999.192E-03     62.1013E-03
             516     194.690E-03     998.683E-03     49.1144E-03
             517     227.369E-03     999.917E-03     26.0139E-03
             518     253.257E-03         1.00015    -5.11209E-03
             519     270.013E-03         1.00026    -42.5427E-03
             520     275.736E-03     998.897E-03    -78.3169E-03
             521     265.460E-03         1.00076    -109.931E-03
             522     246.077E-03         1.00137    -125.579E-03
             523     220.414E-03         1.00108    -121.250E-03
             524     208.154E-03     990.561E-03    -88.2031E-03
             525     187.974E-03     993.633E-03    -40.5068E-03
             526     285.856E-03     999.613E-03     81.4011E-03
             527     292.706E-03     999.677E-03     88.5306E-03
             528     266.845E-03     999.832E-03    -4.79454E-03
             529     292.061E-03     999.477E-03    -93.1719E-03
             530     198.348E-03     999.759E-03    -42.3795E-03
             531     144.250E-03         1.00023    -46.3111E-03
             532     295.213E-03     999.085E-03     90.2643E-03
             533     107.936E-03     999.989E-03    -23.4665E-03
             534     254.670E-03         1.00014    -8.30539E-03
             535     279.205E-03     999.758E-03     18.9169E-03
             536     289.684E-03     999.387E-03    -84.2319E-03
             537     213.549E-03     999.873E-03     35.9428E-03
             538     168.135E-03         1.00013    -48.7897E-03
             539     241.109E-03         1.00008     18.8879E-03
             540     287.349E-03     999.875E-03    -33.9414E-03
             541     226.861E-03     999.777E-03    -28.8822E-03
             542     166.046E-03         1.00025     47.0589E-03
             543     284.895E-03     998.350E-03    -69.9035E-03
             544     297.557E-03     999.574E-03     74.3321E-03
             545     294.312E-03     999.829E-03     48.7240E-03
             546     296.476E-03     999.778E-03    -61.5600E-03
             547     184.821E-03         1.00015     44.9768E-03
             548     298.969E-03     999.941E-03    -81.9497E-03
             549     119.783E-03         1.00013    -37.9627E-03
             550     194.311E-03     991.595E-03    -66.7329E-03
             551     200.902E-03     988.993E-03     90.5636E-03
             552     192.355E-03     993.578E-03     37.7265E-03
             553     62.9122E-03     996.777E-03     11.5413E-03
             554     60.7371E-03     997.205E-03     33.8009E-03
             555     116.972E-03     998.204E-03     59.4977E-03
             556     91.3194E-03     998.853E-03     47.7052E-03
             557     62.3842E-03     997.089E-03    -11.1150E-03
             558     61.9039E-03         1.00027     36.7988E-06
             559     277.666E-03     998.797E-03     58.3282E-03
             560     117.439E-03     999.887E-03     33.2139E-03
             561     142.502E-03     999.991E-03     43.8571E-03
             562     102.959E-03         1.00050     25.5363E-03
             563     274.855E-03     999.133E-03    -55.5972E-03
             564     93.4018E-03         1.00039    -4.41087E-03
             565     100.516E-03         1.00053     3.66477E-03
             566     277.871E-03         1.00037     37.4088E-03
             567     102.578E-03     999.902E-03    -12.8338E-03
             568     102.564E-03     999.567E-03     14.4572E-03
             569     130.673E-03     999.829E-03     39.1149E-03
             570     150.619E-03     999.628E-03     27.8515E-03
             571     134.587E-03         1.00004     6.83345E-03
             572     130.336E-03     999.710E-03    -3.33846E-03
             573     324.397E-03     999.714E-03     34.9281E-03
             574     323.019E-03     999.698E-03    -44.6676E-03
             575     163.742E-03         1.00008     32.2584E-03
             576     275.288E-03         1.00042     12.7131E-03
             577     269.587E-03     998.053E-03     76.2578E-03
             578     148.262E-03     999.780E-03     48.6930E-03
             579     181.580E-03         1.00001     22.5846E-03
             580     321.758E-03         1.00037     53.2340E-03
             581     175.767E-03     999.873E-03     36.2839E-03
             582     135.722E-03         1.00012     23.9500E-03
             583     323.064E-03     999.306E-03     17.1008E-03
             584     312.111E-03     999.419E-03    -31.7813E-03
             585     327.779E-03         1.00059    -55.3884E-03
             586     283.511E-03     999.110E-03    -15.7454E-03
             587     163.445E-03         1.00032     1.89924E-03
             588     166.249E-03     999.786E-03     17.7132E-03
             589     351.286E-03         1.00017     17.5305E-03
             590     318.539E-03     999.676E-03     970.470E-06
             591     136.021E-03         1.00013     16.2872E-03
             592     345.842E-03     999.056E-03    -25.3793E-03
             593     349.726E-03         1.00002    -35.6655E-03
             594     163.943E-03         1.00025     9.67518E-03
             595     164.431E-03         1.00022    -5.83279E-03
             596     329.282E-03     998.738E-03    -61.9510E-03
             597     138.312E-03     999.868E-03    -12.8598E-03
             598     328.003E-03     999.945E-03     60.6569E-03
             599     197.434E-03         1.00053     34.3070E-03
             600     219.353E-03     999.803E-03    -32.6400E-03
             601     306.166E-03     999.997E-03     82.2138E-03
             602     259.301E-03     999.917E-03     6.67235E-03
             603     304.874E-03     999.189E-03    -81.9689E-03
             604     194.996E-03         1.00066    -39.5091E-03
             605     208.356E-03     999.967E-03     36.8385E-03
             606     164.828E-03         1.00052    -43.5963E-03
             607     275.002E-03     999.751E-03     4.33195E-03
             608     307.543E-03         1.00048    -79.3022E-03
             609     296.941E-03     999.686E-03     29.9083E-03
             610     123.307E-03     999.664E-03    -29.3031E-03
             611     299.151E-03         1.00009    -44.0408E-03
             612     285.556E-03     999.358E-03    -17.1400E-03
             613     303.248E-03         1.00024     57.0995E-03
             614     305.976E-03     999.831E-03     75.3155E-03
             615     245.850E-03         1.00034    -17.4326E-03
             616     233.930E-03     999.891E-03     25.0842E-03
             617     305.718E-03     998.359E-03    -65.3057E-03
             618     149.219E-03         1.00012    -35.9009E-03
             619     329.340E-03     999.464E-03     63.0728E-03
             620     324.194E-03     999.845E-03    -57.9158E-03
             621     150.011E-03     999.775E-03    -27.6117E-03
             622     278.525E-03     999.954E-03    -2.56967E-03
             623     217.143E-03     999.587E-03     30.0071E-03
             624     244.489E-03         1.00010    -19.8412E-03
             625     266.659E-03         1.00001    -7.18292E-03
             626     305.159E-03     999.739E-03    -27.5908E-03
             627     314.410E-03     999.886E-03     38.9028E-03
             628     190.666E-03     999.658E-03    -35.8741E-03
             629     257.188E-03     999.772E-03     12.3446E-03
             630     293.510E-03     999.835E-03     14.9583E-03
             631     220.310E-03     999.992E-03    -29.8996E-03
             632     235.590E-03     999.649E-03     23.9712E-03
             633     316.436E-03         1.00019    -44.5322E-03
             634     324.678E-03     999.473E-03     63.5598E-03
             635     179.554E-03     999.990E-03    -32.7839E-03
             636     319.018E-03         1.00003     55.0495E-03
             637     198.631E-03         1.00005     14.5001E-03
             638     169.097E-03     999.844E-03    -12.6372E-03
             639     346.740E-03         1.00088     2.79290E-03
             640     334.568E-03         1.00032    -12.8256E-03
             641     348.178E-03         1.00041    -43.5669E-03
             642     189.915E-03         1.00007     4.95589E-03
             643     189.707E-03     999.675E-03    -1.63963E-03
             644     349.127E-03     999.655E-03     41.1639E-03
             645     208.111E-03         1.00000     26.0542E-03
             646     362.937E-03         1.00004    -19.9448E-03
             647     145.224E-03     999.993E-03    -20.4229E-03
             648     365.257E-03         1.00014     4.38008E-03
             649     347.148E-03     999.986E-03     45.6231E-03
             650     226.112E-03         1.00002     23.4498E-03
             651     343.646E-03     999.543E-03    -48.6878E-03
             652     174.857E-03         1.00025    -18.7195E-03
             653     215.151E-03     999.964E-03     1.25461E-03
             654     209.822E-03     999.841E-03     17.8207E-03
             655     187.515E-03         1.00006     10.6926E-03
             656     351.093E-03     999.641E-03     30.9729E-03
             657     359.125E-03     998.981E-03    -9.70649E-03
             658     187.468E-03         1.00009    -7.16503E-03
             659     193.730E-03         1.00028     25.5076E-03
             660     361.270E-03     999.885E-03    -28.5933E-03
             661     326.926E-03     999.829E-03    -64.5874E-03
             662     295.933E-03         1.00022    -13.7733E-03
             663     343.352E-03         1.00012     46.4510E-03
             664     244.605E-03         1.00002     18.7483E-03
             665     259.481E-03         1.00125    -40.5359E-03
             666     196.901E-03     999.878E-03    -11.3722E-03
             667     309.736E-03         1.00005    -16.2502E-03
             668     294.060E-03         1.00025    -5.71816E-03
             669     354.891E-03         1.00022     33.7507E-03
             670     250.870E-03     999.846E-03     14.8779E-03
             671     357.110E-03         1.00020     33.5204E-03
             672     233.307E-03     999.997E-03     18.0435E-03
             673     178.554E-03         1.00008    -25.0767E-03
             674     355.649E-03         1.00012    -35.0354E-03
             675     368.107E-03         1.00004    -16.6067E-03
             676     214.297E-03         1.00000    -4.89853E-03
             677     225.689E-03         1.00016     11.4517E-03
             678     215.197E-03     999.972E-03     7.41356E-03
             679     365.216E-03     999.740E-03     16.5742E-03
